구이름,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
영등포구,2337,10791,51,620,0,0,0,0,44,4,7737,3269,17907,14541,59920,37103,72979,102940,44261,46069,32838,25944,32740,27265,31864,28904,31810,33224,30326,31713,32279,34584,35728,39494,51326,50124,80383,70115,48813,66943,28988,42994,28735,43805,24704,46327,13070,33487
마포구,8158,10785,599,799,1,23,0,0,44,1,10079,3551,19436,19631,55180,39739,69508,102648,44964,79138,35752,47851,37602,44178,40253,46873,44474,56797,45883,54937,49526,57409,57199,65972,75236,81311,116502,116378,83118,112423,64418,59284,79724,47195,87387,43089,51054,31275
마포구,20498,28411,868,4710,2,323,0,0,2046,18,46077,3902,43526,19100,85767,41276,107822,142603,70674,141416,63200,102432,69896,114573,80289,142917,95475,171842,105920,171417,127543,174818,152896,190645,187198,224035,224259,291600,178858,258891,169117,146310,216870,111819,263133,97392,154621,73731
마포구,13355,15258,459,1175,2,91,0,0,143,6,13082,3696,19438,17469,48414,39611,65871,107796,46445,126308,47409,88774,60173,90616,75832,98432,86109,111546,90169,104450,102360,101732,118283,108375,141560,129958,144389,178455,115166,148381,119773,77782,130319,61831,144916,54986,82764,41006
마포구,1622,6828,23,429,1,65,0,0,38,1,5231,1255,9703,7716,25856,19068,38906,56986,26929,66040,23478,56530,28309,45585,42409,56663,42242,53076,43143,45115,51480,45848,60992,44374,74043,47295,63243,53590,43652,46313,38414,27525,42574,25583,38373,24965,14099,19272
마포구,553,4424,56,174,0,11,0,0,32,2,4969,2252,10203,14755,24567,13272,36514,21476,23177,15203,17408,12996,16726,11593,18035,12540,18622,14623,16375,14319,18279,16332,24576,18061,28690,21130,22830,26815,13731,24287,10138,16952,8410,16660,6672,17031,2980,12599
서대문구,972,4272,27,227,0,13,0,0,20,0,4170,1142,8131,6986,19563,23796,28384,73423,19224,46791,15318,16929,17188,15388,17224,14771,18737,17396,18337,16462,19295,16997,21399,17815,28261,20651,63850,28472,26464,23629,15518,16096,15238,15922,11088,15983,5487,11770
성동구,101,1230,3,34,0,3,0,0,7,2,2470,198,3271,1123,9612,1376,15514,3131,6893,2935,4484,2618,4214,2622,4204,3014,4349,3287,4054,3386,3796,4756,3921,5867,4077,6395,3590,9680,2465,8573,1641,5490,1384,6050,1097,5967,537,4243
성동구,50,729,5,39,0,0,0,0,0,0,824,86,1655,561,5809,866,9054,1594,3373,1022,2241,1206,2009,1615,2065,1614,2272,1805,1946,2125,1783,2928,1948,3581,2157,3589,2201,6919,1331,5811,702,3249,606,3559,536,2845,246,2292
구로구,140,669,5,147,0,0,0,0,14,1,887,286,1515,1669,2972,6883,4755,16877,3839,11727,4564,9054,6304,9339,7461,8531,8808,8808,10010,8226,11095,7578,12084,6210,14299,6273,18617,5679,7851,4196,4300,2768,3575,2477,2562,2353,1132,2041
양천구,28,415,2,19,0,0,0,0,0,0,289,327,1214,783,2528,6030,2786,5383,1815,1843,2195,1272,1358,1113,1683,1357,1509,1149,1730,1313,1963,1291,2386,1701,2356,1702,3302,2184,1398,2289,1279,1595,882,1628,608,1312,184,1162
양천구,228,5726,5,231,0,2,0,0,30,0,4658,1078,11352,2360,35130,5156,33885,11911,20542,7265,14962,6904,14001,7313,14208,8840,12522,10052,10677,10837,10335,12792,11025,15429,12457,18624,11721,25936,5802,27579,3914,17516,3641,18122,3151,18009,1177,15057
동대문구,503,6180,21,494,0,0,0,0,42,1,11651,1169,16808,6080,53859,6079,52328,12890,29789,9092,20144,8401,18117,9592,18375,12147,17166,14404,15189,14939,14810,18961,16434,22283,18923,29717,16646,43542,10588,41166,7532,27252,6420,25333,5045,25555,2407,19152
영등포구,161,2103,0,0,0,0,0,0,13,3,1464,86,2623,1965,13609,3365,7652,7985,7031,5221,6997,5515,7071,7578,7878,7090,7894,7547,7799,5119,8034,8214,8535,6745,8680,9621,7341,9868,3202,7015,3438,7072,3569,4553,2697,5922,861,4180
강서구,774,3941,26,113,0,47,0,0,0,0,4738,2261,10935,9426,35067,14017,38604,20485,23487,11482,19298,10486,17861,11553,16571,11847,15758,12645,15104,14217,15256,17361,17365,20569,22239,24266,25627,33051,16284,32744,10777,22158,10139,19525,9475,18929,4928,12316
강서구,81,2048,2,45,1,16,0,0,0,0,1270,1967,4816,7947,17815,2869,16744,3591,7563,2875,4940,1472,4549,1830,4563,2271,4145,2504,3689,2823,3934,3732,6046,4181,10944,5158,5436,8031,2508,8568,1383,5646,1301,5318,742,6309,345,4532
강남구,31128,16202,512,1080,31,151,0,0,399,8,18708,14070,28940,62369,55239,175946,86083,359256,72496,339999,72194,182317,96075,160774,117300,159379,154266,192700,159670,176506,192047,163315,212522,176698,271250,213116,378796,300071,279864,247458,222770,114445,281612,86578,297540,74552,159023,49047
서초구,7637,6616,157,242,11,73,0,0,16,1,3764,6227,15187,31706,31610,55856,46385,163886,39259,166186,38854,83163,47985,79181,50531,70976,64668,75798,73151,73596,79658,68643,80766,69510,107818,81636,163105,107317,92480,76970,69715,40250,82726,35812,77783,35398,36447,22603
서초구,3695,2758,44,85,0,17,0,0,10,0,1829,4590,7184,20346,15224,50085,25979,140695,28749,98943,23618,46772,35331,47198,30910,34469,44400,38889,44138,38228,48673,31763,53612,33669,68072,37864,119992,46213,57644,35172,38414,16456,50655,15094,38543,15848,13434,10011
서초구,2913,6309,57,173,1,28,0,0,13,1,3871,3178,11622,11395,29973,30110,47953,84302,36071,60308,26939,40214,29890,31531,31244,32017,35477,35984,35775,34452,39916,34425,43412,36112,52628,42252,81298,50543,47448,42542,34139,28392,35444,26374,30121,28373,14268,19381
동작구,13623,23568,253,1963,12,190,0,0,61,6,13098,3694,24623,29117,75846,62115,115730,93657,81091,72173,56089,54455,56948,65665,59587,70344,69940,67803,77277,67896,78505,76993,85396,95727,93828,137760,118089,209710,94838,174885,86966,95816,102579,89122,114268,91525,71754,65938
관악구,2768,17144,79,736,15,127,0,0,96,1,12421,2572,28066,13103,98973,23070,148023,55852,85904,47139,48244,35544,43695,29406,47618,34272,47972,34845,44744,37712,46986,42851,48069,48404,58868,59649,69043,93124,44277,100998,32451,68529,32770,68392,27479,73468,15184,51501
관악구,5711,31852,155,6651,4,668,0,0,5295,20,32540,2871,49175,18727,145935,34229,207891,78298,126603,79232,79325,64926,76909,62367,80993,65438,86717,72863,81847,77600,84645,84322,95320,93290,107128,114286,118186,163801,76257,168138,61981,110754,62012,107644,58882,116091,33099,81302
관악구,1312,10779,59,699,2,18,0,0,68,3,17078,1674,30773,7236,86636,14182,120448,31593,71244,28395,40768,24728,36793,25671,38388,26854,39924,29014,35012,31450,34445,38789,36256,44811,39240,53419,41589,77293,27266,75097,20741,50032,19393,48358,15967,51477,7131,32807
관악구,7833,46252,309,1998,5,108,0,0,240,9,48420,5455,88453,24442,261858,43711,376738,78627,212831,68047,119091,62052,106046,71959,109004,82105,112024,87754,103274,94863,101851,112334,111376,135928,123444,172017,133143,264603,96652,285989,77223,188819,79063,179572,75617,188950,43777,134948
강남구,378,1081,0,0,0,0,0,0,9,0,1399,1060,2151,8692,3769,43603,6148,152234,5402,89474,6142,34659,7915,25811,9219,23414,11189,24629,11604,22645,13855,19430,17266,19484,25490,24151,55810,29995,30721,22911,19322,10416,20319,7605,21197,7098,7285,5006
강남구,117,832,0,1,0,0,0,0,9,0,1243,1004,3138,5045,8811,16026,15058,30427,11911,19542,9926,9219,10665,10112,10376,9485,11785,10445,12447,9677,13235,11009,15528,11058,18350,13908,26905,16148,13962,13712,9252,9486,8744,8822,7262,8500,2224,6137
강남구,191,1805,1,0,0,0,0,0,46,0,3253,1785,7147,7049,20823,16735,28096,38148,19275,15906,12795,9877,12627,9427,12985,9584,13395,10524,12582,10605,13256,12045,15304,13414,20309,16941,29974,23326,14456,22140,9935,15220,9750,14596,7117,14873,3225,10713
송파구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
강서구,170,3059,5,181,0,13,0,0,0,0,3928,286,8783,4783,25063,7367,23559,18862,12361,7822,9218,5567,8806,5183,8945,7091,8763,6817,7834,7086,8358,8137,9535,9629,13140,10944,18285,15511,8604,16892,5309,11876,4273,11037,4588,11767,1421,7896
종로구,2695,3078,96,170,0,13,0,0,46,0,3010,1698,6565,14350,16144,51230,26114,139418,25275,84558,24505,59542,35022,55420,38050,52911,43178,53884,47801,48017,54016,45211,67077,40749,76413,42077,114304,48167,55106,32498,42496,17189,47749,15111,39063,15155,16549,10047
종로구,2410,1886,159,60,0,5,0,0,15,1,1915,1844,3832,20041,7659,119488,11856,113967,12167,90278,17029,67190,30362,71132,42407,65106,43028,63454,51353,60984,63688,51524,79021,46220,95282,42790,146759,42955,68266,23957,51943,11566,56886,8350,40926,7740,14215,5318
종로구,997,1152,34,65,1,10,0,0,15,0,744,660,1300,3964,1777,13198,2710,47647,4288,46212,6660,33273,8832,25037,10121,24927,12173,26968,14790,26311,17122,21835,22030,19184,27383,18560,41819,18794,37185,12869,18120,6552,15718,5005,12046,4405,6108,3058
중구,1529,720,29,45,0,6,0,0,5,0,492,817,1116,7275,1842,31901,3528,89967,5445,45762,7441,23346,11810,19315,10786,16126,14409,16725,15855,15266,17724,15592,19363,14890,28409,14299,62556,14749,37783,9479,20875,4160,18506,3186,13931,2739,7194,2056
중구,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,5,0,5,0,1,0,1,0,4,0,4,0,6,0,4,0,5,0,6,0,1,0,3,0,5,0,3,0
중구,1439,1791,54,203,0,16,0,0,35,5,1702,1042,3396,7718,7184,18041,9288,73091,8093,38596,8670,33698,11550,35085,14408,27272,18386,28509,20491,26212,22237,20148,26743,22314,36707,24094,56393,26419,35167,18899,26013,8861,36160,7829,26239,6872,12319,4560
중구,1225,6757,75,1149,0,89,0,0,85,2,6579,1283,11803,6961,33015,16425,48307,43074,32809,27327,23835,19653,23613,19433,25590,19028,26869,20644,24962,21205,24915,24072,27552,28219,31911,32374,40691,43717,26953,36420,19537,24397,19526,23371,16057,23014,8057,16812
성동구,352,3270,25,83,0,0,0,0,34,0,3933,1136,9758,6167,26482,5058,39600,8074,24949,7597,16498,6788,14475,8069,13529,9233,13209,10323,12175,11030,11576,13880,12595,16399,16136,19498,13158,25737,8278,22544,6079,16643,5418,15240,4109,15572,1989,10515
성동구,587,4043,16,105,0,0,0,0,94,5,3140,1375,9209,5526,28828,7975,40568,17338,27595,12488,19118,9911,18862,11450,17284,13579,18282,15132,17038,16852,17090,20078,19160,22818,22234,26456,21418,35770,13895,31982,9506,22958,9375,22354,7527,22316,3613,14792
강남구,2916,4327,90,639,0,59,0,0,89,2,4021,2092,10752,24661,20154,56484,34314,172711,25448,188400,31470,91875,41427,88795,50757,70778,58609,77451,70128,72542,80345,70378,88705,69572,106559,80051,150673,92320,129690,63979,104282,28430,81423,21486,68301,18775,28390,12852
강남구,6306,4832,111,208,0,21,0,0,121,9,5054,1444,7901,17792,15091,42994,23896,126412,20675,130663,21095,75993,28170,61950,35040,62850,44770,68419,52222,67077,62592,63529,71547,65817,88585,73768,139410,104011,112105,83684,77217,34559,89881,23723,89235,19523,45343,13446
서초구,233,2140,19,58,0,5,0,0,2,2,1417,828,4929,7547,16119,8248,23807,10864,14042,9292,10294,6609,10525,7214,9591,8148,9763,8849,9565,8725,9971,9485,11616,10630,14506,12855,12821,16716,8388,14834,5908,9362,4993,9709,4331,10182,1675,6654
서초구,3933,5884,68,172,1,41,0,0,218,2,7568,5278,10080,40814,31876,58582,56887,84799,59839,112857,65377,103003,81416,129632,96314,132229,115882,133628,125108,145381,141335,154756,154036,155782,166327,163276,168804,179705,154206,132988,157624,77021,126641,58315,86858,44581,33453,24644
서초구,2383,1504,45,64,0,3,0,0,15,1,1153,624,3461,7581,8087,17878,11643,57074,10917,41423,13227,21576,17211,17294,18251,15309,23476,16194,28491,16709,29684,15339,31622,15320,41372,18713,69142,25991,35679,18884,27127,8660,30359,6515,28151,5966,14622,4172
서초구,3008,4406,52,140,0,2,0,0,35,1,3009,1140,9889,28403,29336,64456,49416,194890,45529,104695,49107,64963,56126,62621,59936,58485,63614,68651,68172,73768,71943,68380,81380,74571,103383,81218,176505,95681,98769,73299,72413,37708,69068,32915,61926,26324,24530,15640
서초구,4195,7694,95,353,0,31,0,0,123,2,5919,2653,16851,36386,40731,115734,56949,290004,43311,154998,41638,72526,47949,70525,57572,61276,65493,65065,72058,64162,78723,60814,85990,65069,124094,82030,223820,105323,133092,83624,89852,47577,93500,41037,79350,39129,33239,24800
강남구,792,2316,8,172,0,18,0,0,16,2,1748,592,6582,8424,18131,21032,23157,77974,16478,45527,14735,18361,15706,16649,15572,15635,16968,14846,19982,15062,20758,14746,22853,16166,33223,20015,64818,25690,33007,20983,20301,12383,23231,10895,16846,11201,6792,7199
강남구,376,3807,13,808,0,62,0,0,15,0,1456,203,4858,4338,13538,15778,19722,29162,13602,18610,11030,9306,11720,11593,11443,11156,12635,11055,14004,10458,14992,10481,17003,10827,20836,13653,26851,16289,15074,14320,10495,9366,10358,9134,8943,9741,2581,6616
강남구,641,4180,59,122,0,0,0,0,6,2,2358,684,11914,8272,27352,11218,32327,24779,21960,22095,17112,15815,17942,15172,18687,17996,18836,20896,18716,20241,20881,21490,24948,24446,30465,28781,30500,29690,22109,26649,16318,16332,16242,15756,21862,16452,4703,11607
강남구,94,746,13,23,0,0,0,0,1,0,442,371,1436,3121,4111,6352,5169,14525,4237,16509,3583,14154,5220,11624,8219,8926,11422,7741,12967,6050,13816,4899,13981,5422,12421,5543,9643,7167,5821,6454,3837,3157,5312,2932,4055,2942,1384,2039
강남구,486,5320,21,111,0,0,0,0,7,1,3529,1064,10891,5955,31790,14803,40944,29478,21402,13590,17096,9797,16544,10531,15567,11326,17436,12249,15287,14013,16407,16033,22028,16722,26596,19583,34062,25667,16249,25876,12013,18524,10524,17736,8516,19900,3315,14047
강남구,294,2909,40,67,0,0,0,0,4,1,1867,1097,7548,9116,23322,23892,26040,24515,17011,20987,18022,19625,20462,15821,20689,17294,18214,18913,19765,18020,21564,15899,28259,14456,27914,14978,16888,17164,9749,18952,7336,12727,5667,12090,3885,12747,1252,8213
강남구,463,7550,24,803,0,0,0,0,79,4,4337,1068,13479,9679,34508,23141,36769,48565,25821,22347,20625,15601,20313,14322,20287,14390,20467,15138,20278,17058,21573,19186,24665,20710,29815,25176,39918,32365,20105,32722,13449,22658,12971,21030,8442,23518,3382,15135
성동구,644,4851,32,161,0,19,0,0,22,1,5359,1313,10890,12994,32171,11606,48115,35898,25813,17774,18166,12070,17420,11356,17433,12095,17676,13839,16243,14107,16871,16125,20558,18596,28117,22757,28095,31540,17580,27341,11016,18140,10000,18077,7892,18881,3400,13305
성동구,1994,1892,13,118,0,11,0,0,7,0,1496,513,3070,6061,6510,17000,9922,67749,8332,63121,10062,48153,14218,24360,19271,34449,19047,31527,24196,23470,30170,17712,43121,15158,46900,15712,38798,19077,22886,12792,18818,7852,21971,6666,19297,6801,10380,4969
성동구,1085,5662,51,288,0,10,0,0,18,1,4908,1845,11093,12984,28658,28175,40126,107941,24591,44106,19179,21389,19494,18247,20778,18730,23277,19991,22833,20195,24578,21630,28511,24259,37121,28860,75874,38338,42864,31077,23213,20320,21878,19751,16328,20773,7338,14531
성동구,2440,10343,33,1791,1,271,0,0,22,1,6806,3423,12161,23736,28176,72316,37397,269183,29669,80020,25487,35299,25328,28875,27895,27444,33752,29159,35516,30021,38274,30737,41663,32525,58861,38910,164611,44250,93932,36611,45662,23932,42610,21072,31369,19905,14748,14887
광진구,12971,21607,347,2445,1,96,0,0,452,9,24140,2105,31338,17593,70663,31048,122684,80685,80688,59939,48700,54440,48919,62621,56738,75772,64263,82317,67878,83680,75089,89429,84686,103390,97935,134959,111639,197522,92593,176445,91256,105421,106028,91684,112108,87755,72277,58819
광진구,1899,12269,56,606,0,0,0,0,11,2,13075,1752,25566,13154,72318,17311,121698,52282,68618,34599,40832,26867,38552,25869,37056,28491,38575,32929,36616,34737,35842,40476,39207,45463,48174,55435,56804,80882,31090,76014,24172,52158,22691,50646,20460,52985,11348,33636
광진구,3258,14583,76,528,0,4,0,0,29,2,10662,4659,31535,35822,105642,41086,165249,66521,118989,63159,103169,62701,100118,67277,95603,73939,96090,82493,91664,92853,91964,108027,96665,115664,105848,127898,108881,162403,91160,144052,75407,102105,60950,93314,47180,89315,19698,55468
송파구,821,7857,27,357,1,19,0,0,9,0,3341,1927,15653,9978,55934,23087,70360,47659,43152,30040,33276,24715,33166,22474,31153,26992,30286,29142,30588,28125,32745,28616,36561,29065,42287,33963,46135,47438,24905,46037,18489,29837,15319,29190,11167,31434,5162,22417
송파구,7063,23478,255,1137,2,115,0,0,144,2,15700,7409,48447,72654,145747,89696,213589,188516,145955,185438,100357,122185,107030,139294,113162,133164,131443,145464,140707,143406,163356,155120,187218,164332,244222,178910,274910,239083,205529,201036,194414,119854,172487,112037,141609,116239,56992,78683
송파구,4487,11342,131,638,2,35,0,0,45,7,7547,1117,20950,8810,70922,21405,101341,36264,61657,36912,43389,28400,41995,31323,41582,36869,42985,41017,40869,44540,43404,48338,49209,56573,55004,71074,59636,104125,44611,96075,36789,58114,40746,51043,39818,49358,25788,32345
송파구,3086,5145,81,307,0,12,0,0,21,2,2750,1284,9170,9837,25988,18965,37755,37024,27864,23537,19089,17115,19195,14920,18645,18802,20801,25694,23932,25075,24698,24901,28729,25450,31143,36317,32336,49040,22919,49579,18387,22035,18268,21967,19779,23650,16229,16849
강남구,9731,8242,885,2977,12,158,0,0,172,2,6264,6347,10465,47642,22302,130299,32019,346577,30831,279886,36111,141792,56325,124571,72050,112499,89628,122852,101193,114651,128682,101695,145473,98084,194409,98039,321153,111795,216093,76847,162982,33577,151768,26447,122050,23274,40327,15318
강남구,8073,9358,107,603,3,87,0,0,127,1,7549,7426,15200,39016,26693,110312,41055,328899,41516,230712,46975,97261,62597,72272,68597,66080,84523,75274,93011,68001,114307,61908,132868,62294,171196,68189,309351,79539,179344,58041,112209,33857,121407,28053,108820,25584,46325,17791
강남구,7408,5833,51,242,2,65,0,0,56,2,5357,8361,11093,37512,17703,126204,29228,369656,29114,271432,31159,110395,42241,86980,50625,67612,66128,75652,73468,68878,88455,64107,102953,60096,151604,69722,291246,80225,165549,59398,101423,32167,105735,24200,84685,21210,41485,14965
용산구,6793,12406,194,1460,0,65,0,0,1312,26,13439,9142,15651,49398,47123,117427,88016,245847,79005,138698,82340,93616,106351,83762,122906,91511,122208,95425,100650,97055,143891,103155,143148,108450,168180,110669,253668,125511,155019,93549,112881,67234,123486,61674,95694,55857,49086,29582
중구,3598,1775,284,93,3,8,0,0,65,1,2313,4420,3757,21402,7674,79784,9872,189350,12645,86696,18573,48967,26135,48739,27985,44828,34573,47374,42827,50295,52103,44867,61893,40678,81671,44356,151474,47519,92405,29966,74979,15038,78634,11783,60441,9379,24305,5679
종로구,17674,2764,1771,174,10,17,0,0,162,3,5559,4839,5685,30214,9671,111453,15196,269724,18045,152968,25119,81455,38339,82420,48605,79289,64142,79535,76540,73316,89700,67113,102437,71256,138646,90242,241506,125720,155116,88323,132799,35388,164565,22155,160783,17309,83856,14648
종로구,7787,3912,536,214,5,45,0,0,179,8,5594,2222,4995,12562,7877,30821,12590,96809,16610,104193,30249,92203,47504,96445,61560,101037,78904,103275,88548,94356,100961,79066,112521,72155,117481,70387,135690,80499,109152,56638,79621,21902,88714,15062,85370,11978,39381,8450
종로구,1344,1667,95,55,0,8,0,0,47,1,2388,3552,3338,13647,5844,50076,9933,134662,13465,92937,21677,65149,34758,69985,45962,70128,59978,66512,69233,64889,77953,58785,78824,52573,97853,50410,132023,49228,88987,32115,56718,14191,50396,10017,40115,7755,16149,5171
종로구,1232,6015,105,234,1,27,0,0,517,15,15163,2296,12428,8758,20922,15494,26970,33641,26178,34808,23801,36073,25587,43156,32263,44825,35904,45031,38975,44690,41128,42534,41807,39095,42315,38808,39322,38657,27578,38412,21218,29439,20351,23567,17373,21970,10054,18070
구로구,708,3321,41,188,2,2,0,0,257,5,7044,2813,10495,9783,23265,28950,31927,79650,22627,46985,22352,29196,27727,27383,30001,26097,32867,27552,32329,25590,34863,26456,39170,25978,47855,31154,69431,32170,36720,27438,21887,18110,20538,16844,15073,17826,6698,12675
동대문구,293,2407,50,134,0,0,0,0,246,9,4209,2689,9032,10141,23684,18569,33055,49743,24479,37809,26391,39713,34895,54893,43603,60339,51311,64093,59720,59153,67331,51350,67433,40658,54667,32736,47339,29380,26019,23800,16421,14254,14244,13087,8891,13419,3919,9998
종로구,360,4575,9,473,2,70,0,0,125,1,2894,809,3504,3299,7271,9763,9174,31268,8527,18062,9508,17442,12948,23952,18474,29416,25681,33701,30838,35353,36353,29874,38548,21611,36002,16555,27010,12470,13888,9912,8582,7164,7846,6978,5260,7115,2478,5331
